,dien_tich,mat_tien,huong_nha,lat,long,gia_m2,do_rong_duong_ml,ten_phuong,sodo
13024,76.8,3.517391304347826,KXĐ,21.0437208,105.9259271,44.0,Ngõ 1 ô tô,Phường Long Biên,0
13025,49.0,3.5,KXĐ,21.053419,105.8868173,101.0204081632653,Ngõ 3 ô tô tránh,Phường Long Biên,0
13026,48.0,3.6,KXĐ,21.0597187,105.8962625,104.16666666666669,Ngõ 3 ô tô tránh,Phường Long Biên,0
13027,90.0,5.0,KXĐ,21.0233526,105.9079671,84.44444444444444,Ngõ 4 ô tô trở lên,Phường Long Biên,0
13030,117.0,5.0,Tây Nam,21.0554957,105.8652547,60.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13031,53.5,7.0,Tây Bắc,21.0413823,105.901341,57.94392523364486,Ngõ 1 ô tô,Phường Phúc Đồng,1
13032,40.0,3.6,Tây Nam,21.020984,105.9115754,57.5,Ngõ 1 ô tô,Phường Thạch Bàn,1
13033,83.0,6.0,KXĐ,21.0494444,105.8838889,86.0,Ngõ 1 ô tô,Phường Long Biên,1
13034,97.0,6.1,KXĐ,21.0615466,105.8943241,46.90721649484536,Ngõ 1 ô tô,Phường Đức Giang,1
13035,40.0,4.0,KXĐ,21.0437208,105.9259271,25.0,Ngõ 1 ô tô,Phường Long Biên,0
13036,120.0,4.4,KXĐ,21.056117,105.8658584,64.51612903225806,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13037,80.0,4.8,KXĐ,21.0404889,105.8735636,65.0,Ngõ 1 ô tô,Phường Long Biên,1
13038,89.5,4.0,Tây Nam,21.0383592,105.9339701,44.6927374301676,Ngõ 1 ô tô,Phường Long Biên,1
13039,97.0,5.5,KXĐ,21.0272042,105.8868448,62.88659793814433,Ngõ 1 ô tô,Phường Long Biên,0
13040,40.0,3.6,Tây Nam,21.0233526,105.9079671,57.5,Ngõ 1 ô tô,Phường Long Biên,0
13041,86.0,3.612280701754386,KXĐ,21.0230051,105.9053707,51.16279069767442,Ngõ 1 ô tô,Phường Thạch Bàn,1
13042,82.0,3.624561403508772,KXĐ,21.0216845,105.8953979,58.53658536585366,Ngõ 1 ô tô,Phường Long Biên,1
13043,79.0,3.636842105263158,KXĐ,21.0435466,105.8982188,65.82278481012658,Ngõ 1 ô tô,Phường Phúc Đồng,1
13044,67.0,3.649122807017544,KXĐ,21.0470786,105.8777262,101.49253731343283,Ngõ 1 ô tô,Phường Long Biên,0
13045,140.0,3.66140350877193,KXĐ,21.0656481,105.8980445,56.42857142857143,Ngõ 1 ô tô,Phường Đức Giang,0
13046,92.0,3.673684210526316,KXĐ,21.0395434,105.898051,59.78260869565217,Ngõ 1 ô tô,Phường Phúc Đồng,1
13049,108.0,3.710526315789474,KXĐ,21.0495394,105.8834124,83.33333333333333,Ngõ 1 ô tô,Phường Long Biên,1
13050,43.0,3.7228070175438597,KXĐ,21.0260537,105.8985417,26.74418604651163,Ngõ 1 ô tô,Phường Long Biên,1
13051,120.0,3.735087719298246,KXĐ,21.0230051,105.9053707,49.16666666666666,Ngõ 1 ô tô,Phường Thạch Bàn,0
13052,112.0,3.7473684210526317,KXĐ,21.0448412,105.8686635,58.035714285714285,Ngõ 1 ô tô,Phường Long Biên,1
13053,80.0,3.7596491228070175,KXĐ,21.0769457,105.9035321,58.125,Ngõ 1 ô tô,Phường Thượng Thanh,1
13054,125.0,3.7719298245614037,KXĐ,21.0618841,105.8824634,52.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
13055,40.0,3.7842105263157895,KXĐ,21.026428,105.8930876,45.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
13056,74.0,3.7964912280701757,KXĐ,21.0617106,105.8944872,31.08108108108108,Ngõ 1 ô tô,Phường Việt Hưng,0
13057,40.0,3.8087719298245615,KXĐ,21.0444224,105.9161683,35.0,Ngõ 1 ô tô,Phường Việt Hưng,1
13058,115.0,3.8210526315789473,KXĐ,21.0656481,105.8980445,52.17391304347826,Ngõ 1 ô tô,Phường Đức Giang,1
13060,64.0,3.8456140350877193,KXĐ,21.0439994,105.8726818,92.1875,Ngõ 1 ô tô,Phường Long Biên,0
13061,46.0,3.8578947368421055,KXĐ,21.0280679,105.8923763,42.391304347826086,Ngõ 1 ô tô,Phường Thạch Bàn,1
13062,140.0,3.8701754385964913,KXĐ,21.0444224,105.9161683,71.42857142857143,Ngõ 1 ô tô,Phường Việt Hưng,1
13063,60.0,3.882456140350877,KXĐ,21.0448412,105.8686635,110.0,Ngõ 1 ô tô,Phường Long Biên,1
13069,55.0,3.956140350877193,KXĐ,21.0306714,105.845195,54.54545454545455,Ngõ 1 ô tô,Phường Long Biên,1
13070,30.0,3.968421052631579,KXĐ,21.0265233,105.9105945,48.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,1
13071,80.0,3.980701754385965,KXĐ,21.0405733,105.8776605,121.25,Ngõ 1 ô tô,Phường Long Biên,1
13072,54.0,3.992982456140351,KXĐ,21.0701691,105.9068373,68.51851851851852,Ngõ 1 ô tô,Phường Đức Giang,1
13075,83.0,4.029824561403509,KXĐ,21.0368376,105.8731963,56.14457831325301,Ngõ 1 ô tô,Phường Long Biên,1
13076,40.0,4.042105263157895,KXĐ,21.0674328,105.9179597,90.0,Ngõ 1 ô tô,Phường Giang Biên,1
13077,34.0,4.054385964912281,KXĐ,21.0495394,105.8834124,113.23529411764706,Ngõ 1 ô tô,Phường Long Biên,1
13078,100.0,4.066666666666666,KXĐ,21.0396348,105.8824499,116.0,Ngõ 1 ô tô,Phường Long Biên,1
13079,140.0,4.078947368421053,KXĐ,21.0456924,105.8805986,54.285714285714285,Ngõ 1 ô tô,Phường Long Biên,1
13081,80.0,4.103508771929825,KXĐ,21.0368376,105.8731963,58.125,Ngõ 1 ô tô,Phường Long Biên,1
13082,90.0,4.11578947368421,KXĐ,21.0409698,105.8973932,92.22222222222224,Ngõ 1 ô tô,Phường Phúc Đồng,1
13083,100.0,4.128070175438596,KXĐ,21.0409106,105.9048432,50.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
13084,60.0,4.140350877192983,KXĐ,21.0368376,105.8731963,87.5,Ngõ 1 ô tô,Phường Long Biên,1
13085,45.0,4.152631578947369,KXĐ,21.0495394,105.8834124,72.22222222222223,Ngõ 1 ô tô,Phường Long Biên,1
13086,101.0,4.1649122807017545,KXĐ,21.0405733,105.8776605,115.84158415841584,Ngõ 1 ô tô,Phường Long Biên,1
13088,76.0,4.189473684210526,KXĐ,21.0580819,105.9020562,121.05263157894736,Ngõ 1 ô tô,Phường Việt Hưng,1
13089,54.0,4.201754385964913,KXĐ,21.0273956,105.8950695,62.03703703703704,Ngõ 1 ô tô,Phường Long Biên,1
13090,100.0,4.2140350877192985,KXĐ,21.0368376,105.8731963,77.5,Ngõ 1 ô tô,Phường Long Biên,1
13091,47.0,4.226315789473684,KXĐ,21.0368376,105.8731963,114.8936170212766,Ngõ 1 ô tô,Phường Long Biên,1
13093,90.0,4.250877192982456,KXĐ,21.0216695,105.9141793,84.44444444444444,Ngõ 1 ô tô,Phường Thạch Bàn,0
13095,54.0,4.275438596491228,KXĐ,21.0409106,105.9048432,50.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
13096,36.0,4.287719298245614,KXĐ,21.026428,105.8930876,47.22222222222222,Ngõ 1 ô tô,Phường Long Biên,1
13097,60.0,4.3,KXĐ,21.0018583,105.901698,30.0,Ngõ 1 ô tô,Phường Long Biên,1
13098,65.0,4.312280701754386,KXĐ,21.0368376,105.8731963,52.30769230769231,Ngõ 1 ô tô,Phường Long Biên,1
13099,49.0,4.324561403508772,KXĐ,21.0265233,105.9105945,34.69387755102041,Ngõ 1 ô tô,Phường Thạch Bàn,1
13100,81.0,4.336842105263158,KXĐ,21.0456924,105.8805986,122.22222222222224,Ngõ 1 ô tô,Phường Long Biên,1
13103,80.0,4.373684210526315,KXĐ,21.0456924,105.8805986,122.5,Ngõ 1 ô tô,Phường Long Biên,0
13104,101.0,4.385964912280702,KXĐ,21.026428,105.8930876,40.59405940594059,Ngõ 1 ô tô,Phường Long Biên,1
13105,58.0,4.398245614035088,KXĐ,21.0404889,105.8735636,89.65517241379311,Ngõ 1 ô tô,Phường Long Biên,1
13106,42.0,4.410526315789474,KXĐ,21.0260537,105.8985417,27.38095238095238,Ngõ 1 ô tô,Phường Long Biên,1
13107,47.0,4.422807017543859,KXĐ,21.0405733,105.8776605,70.2127659574468,Ngõ 1 ô tô,Phường Long Biên,1
13110,30.0,4.459649122807018,KXĐ,21.0337689,105.9061729,50.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
13111,40.0,4.471929824561403,KXĐ,21.0409106,105.9048432,65.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
13112,100.0,4.484210526315789,KXĐ,21.0396348,105.8824499,118.0,Ngõ 1 ô tô,Phường Long Biên,1
13113,59.0,4.496491228070176,KXĐ,21.0404889,105.8735636,88.13559322033899,Ngõ 1 ô tô,Phường Long Biên,1
13114,40.0,4.508771929824562,KXĐ,21.0218618,105.9085869,58.75,Ngõ 1 ô tô,Phường Thạch Bàn,1
13115,82.0,4.521052631578947,KXĐ,21.0368376,105.8731963,130.0,Ngõ 1 ô tô,Phường Long Biên,1
13117,50.0,4.54561403508772,KXĐ,21.0404889,105.8735636,130.0,Ngõ 1 ô tô,Phường Long Biên,1
13118,60.0,4.557894736842106,KXĐ,21.0368376,105.8731963,87.5,Ngõ 1 ô tô,Phường Long Biên,1
13122,54.0,4.60701754385965,KXĐ,21.0273956,105.8950695,62.03703703703704,Ngõ 1 ô tô,Phường Long Biên,1
13123,80.0,4.6192982456140355,KXĐ,21.0456924,105.8805986,123.75,Ngõ 1 ô tô,Phường Long Biên,1
13124,34.0,4.631578947368421,KXĐ,21.026428,105.8930876,47.05882352941177,Ngõ 1 ô tô,Phường Long Biên,1
13125,100.0,4.643859649122807,KXĐ,21.0396348,105.8824499,116.0,Ngõ 1 ô tô,Phường Long Biên,1
13127,100.0,4.6684210526315795,KXĐ,21.0368376,105.8731963,76.0,Ngõ 1 ô tô,Phường Long Biên,1
13128,100.0,4.680701754385965,KXĐ,21.0404889,105.8735636,76.0,Ngõ 1 ô tô,Phường Long Biên,1
13129,40.0,4.692982456140351,KXĐ,21.0216695,105.9141793,41.25,Ngõ 1 ô tô,Phường Thạch Bàn,0
13130,30.0,4.705263157894737,KXĐ,21.0218618,105.9085869,48.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,1
13131,132.0,4.717543859649123,KXĐ,21.0656481,105.8980445,43.93939393939394,Ngõ 1 ô tô,Phường Đức Giang,1
13132,83.0,4.729824561403509,KXĐ,21.0395434,105.898051,67.46987951807229,Ngõ 1 ô tô,Phường Phúc Đồng,1
13133,35.0,4.742105263157895,KXĐ,21.0273956,105.8950695,55.142857142857146,Ngõ 1 ô tô,Phường Long Biên,1
13134,45.0,4.754385964912281,KXĐ,21.0368641,105.9115731,74.44444444444444,Ngõ 1 ô tô,Phường Long Biên,1
13136,88.0,4.778947368421052,KXĐ,21.0435661,105.9147079,124.88636363636364,Ngõ 1 ô tô,Phường Việt Hưng,1
13137,80.0,4.791228070175439,KXĐ,21.0396348,105.8824499,125.0,Ngõ 1 ô tô,Phường Long Biên,1
13138,62.0,4.803508771929825,KXĐ,21.0396348,105.8824499,96.7741935483871,Ngõ 1 ô tô,Phường Long Biên,1
13139,60.0,4.815789473684211,KXĐ,21.0368376,105.8731963,86.66666666666667,Ngõ 1 ô tô,Phường Long Biên,1
13140,75.0,4.828070175438596,KXĐ,21.0404889,105.8735636,68.0,Ngõ 1 ô tô,Phường Long Biên,1
13141,44.0,4.840350877192982,KXĐ,21.029229,105.8852726,63.63636363636363,Ngõ 1 ô tô,Phường Long Biên,1
13142,45.0,4.852631578947369,KXĐ,21.0495394,105.8834124,72.22222222222223,Ngõ 1 ô tô,Phường Long Biên,1
13143,100.0,4.864912280701755,KXĐ,21.0396348,105.8824499,116.0,Ngõ 1 ô tô,Phường Long Biên,1
13144,48.0,4.87719298245614,KXĐ,21.0273956,105.8950695,55.0,Ngõ 1 ô tô,Phường Long Biên,1
13146,40.0,4.901754385964912,KXĐ,21.0216695,105.9141793,41.25,Ngõ 1 ô tô,Phường Thạch Bàn,0
13147,40.0,4.914035087719299,KXĐ,21.0705995,105.8540673,30.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13148,49.0,4.926315789473684,KXĐ,21.0575538,105.9024322,64.0,Ngõ 1 ô tô,Phường Việt Hưng,0
13149,78.0,4.93859649122807,KXĐ,21.0368376,105.8731963,71.7948717948718,Ngõ 1 ô tô,Phường Long Biên,1
13150,73.0,4.950877192982456,KXĐ,21.0409106,105.9048432,39.72602739726028,Ngõ 1 ô tô,Phường Phúc Đồng,1
13151,44.0,4.963157894736842,Đông Nam,21.0574877,105.8870246,72.72727272727273,Ngõ 1 ô tô,Phường Thượng Thanh,1
13152,43.0,4.975438596491228,Tây Bắc,21.0384055,105.934068,42.325581395348834,Ngõ 1 ô tô,Phường Long Biên,1
13153,100.0,4.987719298245614,KXĐ,21.0218618,105.9085869,106.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
13154,73.0,5.0,Đông Nam,21.0621348,105.9166252,94.52054794520548,Ngõ 1 ô tô,Phường Giang Biên,1
13155,30.0,3.8,KXĐ,21.0407327,105.896559,55.0,Ngõ 1 ô tô,Phường Phúc Đồng,1
13156,103.0,7.4,KXĐ,21.026428,105.8930876,61.0,Ngõ 1 ô tô,Phường Long Biên,1
13164,37.0,7.714285714285715,KXĐ,21.0598129,105.891909,45.0,Ngõ 1 ô tô,Phường Long Biên,1
13165,130.0,5.0,KXĐ,21.020984,105.9115754,86.0,Ngõ 1 ô tô,Phường Long Biên,0
13166,67.2,4.954285714285715,KXĐ,21.0404889,105.8735636,78.98809523809524,Ngõ 1 ô tô,Phường Long Biên,1
13167,70.5,4.908571428571428,KXĐ,21.0288671,105.8840044,54.99290780141844,Ngõ 1 ô tô,Phường Long Biên,1
13168,48.0,4.862857142857143,KXĐ,21.0621941,105.9163657,93.125,Ngõ 1 ô tô,Phường Giang Biên,1
13169,75.0,4.817142857142857,KXĐ,21.0104989,105.9096443,67.09333333333333,Ngõ 1 ô tô,Phường Long Biên,1
13171,75.0,4.725714285714285,KXĐ,21.0244365,105.8982491,70.0,Ngõ 1 ô tô,Phường Long Biên,1
13172,67.0,4.68,Tây Nam,21.0681235,105.918455,33.0,Ngõ 1 ô tô,Phường Giang Biên,0
13173,68.0,8.0,KXĐ,21.0258902,105.9220653,78.0,Ngõ 1 ô tô,Phường Phúc Đồng,0
13174,103.0,4.95,Đông Nam,21.0405733,105.8776605,62.0,Ngõ 1 ô tô,Phường Long Biên,1
13175,76.0,5.0,KXĐ,21.0396348,105.8824499,64.0,Ngõ 1 ô tô,Phường Long Biên,0
13176,98.0,4.5,KXĐ,21.0543096,105.8771757,55.0,Ngõ 1 ô tô,Phường Thượng Thanh,0
13177,92.5,4.5,Tây Bắc,21.0674328,105.9179597,71.5,Ngõ 1 ô tô,Phường Giang Biên,1
13178,64.0,3.9,Bắc,21.0233526,105.9079671,54.6875,Ngõ 2 ô tô tránh,Phường Thạch Bàn,0
13179,85.0,3.991304347826087,KXĐ,21.0655013,105.8883137,70.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
13180,64.0,4.082608695652174,KXĐ,21.0250451,105.9078847,54.6875,Ngõ 1 ô tô,Phường Thạch Bàn,1
13181,100.0,4.173913043478261,KXĐ,21.0250451,105.9078847,79.2,Ngõ 1 ô tô,Phường Thạch Bàn,1
13182,35.0,4.265217391304348,KXĐ,21.0244365,105.8982491,55.71428571428572,Ngõ 1 ô tô,Phường Long Biên,1
13183,84.5,4.356521739130435,KXĐ,21.0288671,105.8840044,71.00591715976331,Ngõ 1 ô tô,Phường Long Biên,1
13184,45.0,4.447826086956521,KXĐ,21.0348453,105.9127108,75.55555555555556,Ngõ 1 ô tô,Phường Long Biên,1
13185,115.0,4.539130434782608,KXĐ,21.0565994,105.8662325,91.30434782608695,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13186,39.2,4.630434782608695,KXĐ,21.0250451,105.9078847,43.11224489795918,Ngõ 1 ô tô,Phường Thạch Bàn,1
13187,70.5,4.721739130434782,KXĐ,21.0288671,105.8840044,54.99290780141844,Ngõ 1 ô tô,Phường Long Biên,1
13188,40.0,4.8130434782608695,KXĐ,21.0250451,105.9078847,60.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
13189,94.4,4.904347826086957,KXĐ,21.0566774,105.8957567,85.0,Ngõ 1 ô tô,Phường Việt Hưng,1
13190,40.0,4.995652173913044,KXĐ,21.0250451,105.9078847,57.5,Ngõ 1 ô tô,Phường Thạch Bàn,1
13191,103.5,5.086956521739131,KXĐ,21.0621941,105.9163657,68.59903381642512,Ngõ 1 ô tô,Phường Giang Biên,1
13192,94.0,5.178260869565217,KXĐ,21.0566774,105.8957567,80.31914893617021,Ngõ 1 ô tô,Phường Việt Hưng,1
13193,100.0,5.269565217391304,KXĐ,21.0098329,105.9051712,65.0,Ngõ 1 ô tô,Phường Long Biên,1
13194,100.0,5.360869565217391,KXĐ,21.0250451,105.9078847,62.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
13197,109.0,5.634782608695652,KXĐ,21.0409698,105.8973932,64.22018348623853,Ngõ 1 ô tô,Phường Phúc Đồng,1
13199,65.2,5.817391304347826,KXĐ,21.0260537,105.8985417,80.0,Ngõ 1 ô tô,Phường Long Biên,1
13200,64.0,5.908695652173913,KXĐ,21.0250451,105.9078847,54.6875,Ngõ 1 ô tô,Phường Thạch Bàn,1
13201,120.0,6.0,KXĐ,21.0495394,105.8834124,64.0,Ngõ 1 ô tô,Phường Long Biên,1
13204,80.5,6.6,KXĐ,21.0674567,105.9200531,130.0,Ngõ 1 ô tô,Phường Giang Biên,1
13205,37.0,3.06,KXĐ,21.0129927,105.9051255,54.0,Ngõ 1 ô tô,Phường Long Biên,0
13206,35.0,6.23,KXĐ,21.0244365,105.8982491,55.71428571428572,Ngõ ngách,Phường Long Biên,0
13207,110.0,4.9,Tây,21.053419,105.8868173,72.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
13208,100.0,5.95,KXĐ,21.0250451,105.9078847,62.1,Ngõ 1 ô tô,Phường Thạch Bàn,1
13209,85.0,7.0,KXĐ,21.0379429,105.8770127,68.0,Ngõ 1 ô tô,Phường Long Biên,1
13210,35.0,6.0,KXĐ,21.0186765,105.884813,64.0,Ngõ 1 ô tô,Phường Long Biên,1
13213,40.0,3.6,Tây Nam,21.0233526,105.9079671,57.5,Ngõ 1 ô tô,Phường Thạch Bàn,0
13214,50.0,4.5,KXĐ,21.0233526,105.9079671,58.0,Ngõ 1 ô tô,Phường Long Biên,0
13216,66.0,3.2,Đông Nam,21.0597187,105.8962625,55.0,Ngõ ngách,Phường Long Biên,0
13217,35.0,6.0,Đông Bắc,21.0129927,105.9051255,55.71428571428572,Ngõ ngách,Phường Long Biên,0
13218,55.0,4.2,KXĐ,21.0665307,105.8584368,44.54545454545455,Ngõ 2 ô tô tránh,Phường Long Biên,0
13219,45.0,4.2,KXĐ,21.0216695,105.9141793,63.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,0
13220,40.0,4.0,KXĐ,21.0059693,105.896559,52.5,Ngõ 1 ô tô,Phường Long Biên,1
13221,35.0,3.9,KXĐ,21.0216695,105.9141793,54.16666666666666,Ngõ 1 ô tô,Phường Thạch Bàn,0
13222,33.0,3.8,KXĐ,21.032934,105.8769539,95.45454545454544,Ngõ 1 ô tô,Phường Long Biên,1
13223,132.0,3.8499999999999996,KXĐ,21.056117,105.8658584,41.66666666666666,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13224,64.0,3.9,Bắc,21.0210814,105.9144765,54.6875,Ngõ 1 ô tô,Phường Thạch Bàn,1
13225,40.0,4.0,KXĐ,21.0216695,105.9141793,61.25,Ngõ 1 ô tô,Phường Thạch Bàn,1
13227,35.0,6.2,Đông Bắc,21.0186765,105.884813,55.71428571428572,Ngõ 1 ô tô,Phường Long Biên,0
13228,37.0,3.06,Tây Bắc,21.0129927,105.9051255,54.0,Ngõ 1 ô tô,Phường Long Biên,1
13230,46.0,3.117910447761194,KXĐ,21.0186765,105.884813,48.69565217391305,Ngõ 1 ô tô,Phường Long Biên,0
13231,39.0,3.146865671641791,KXĐ,21.0442646,105.9070358,52.69230769230769,Ngõ 1 ô tô,Phường Long Biên,1
13232,55.0,3.175820895522388,KXĐ,21.0705995,105.8540673,44.54545454545455,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13233,80.0,3.204776119402985,KXĐ,21.0628972,105.8821068,66.875,Ngõ 1 ô tô,Phường Thượng Thanh,1
13234,32.0,3.233731343283582,KXĐ,21.0368376,105.8731963,75.0,Ngõ 1 ô tô,Phường Long Biên,0
13235,53.0,3.262686567164179,KXĐ,21.056117,105.8658584,44.33962264150944,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13236,45.0,3.291641791044776,KXĐ,21.056117,105.8658584,36.66666666666666,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13237,56.0,3.320597014925373,KXĐ,21.0628972,105.8821068,41.07142857142857,Ngõ 1 ô tô,Phường Thượng Thanh,0
13238,56.0,3.34955223880597,KXĐ,21.0448412,105.8686635,46.42857142857143,Ngõ 1 ô tô,Phường Long Biên,0
13239,126.0,3.378507462686567,KXĐ,21.0750248,105.8920187,91.26984126984128,Ngõ 1 ô tô,Phường Long Biên,0
13240,50.0,3.4074626865671642,KXĐ,21.0656481,105.8980445,80.0,Ngõ 1 ô tô,Phường Đức Giang,1
13241,120.0,3.4364179104477612,KXĐ,21.0396348,105.8824499,66.66666666666667,Ngõ 1 ô tô,Phường Long Biên,1
13242,120.0,3.4653731343283583,KXĐ,21.0425505,105.8872971,82.5,Ngõ 1 ô tô,Phường Long Biên,1
13243,85.0,3.4943283582089553,KXĐ,21.0292284,105.885724,70.58823529411765,Ngõ 1 ô tô,Phường Phúc Đồng,1
13244,55.0,3.5232835820895523,KXĐ,21.0701691,105.9068373,50.90909090909091,Ngõ 1 ô tô,Phường Đức Giang,1
13246,60.0,3.5811940298507463,KXĐ,21.0404889,105.8735636,65.0,Ngõ 1 ô tô,Phường Long Biên,1
13247,70.0,3.6101492537313433,KXĐ,21.0769457,105.9035321,71.42857142857143,Ngõ 1 ô tô,Phường Thượng Thanh,1
13249,114.0,3.6680597014925374,KXĐ,21.029229,105.8852726,59.64912280701754,Ngõ 1 ô tô,Phường Long Biên,0
13250,105.0,3.6970149253731344,KXĐ,21.056117,105.8658584,49.523809523809526,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13251,100.0,3.7259701492537314,KXĐ,21.0409106,105.9048432,53.0,Ngõ 1 ô tô,Phường Phúc Đồng,0
13252,61.0,3.7549253731343284,KXĐ,21.0383592,105.9339701,50.81967213114754,Ngõ 1 ô tô,Phường Việt Hưng,0
13253,31.0,3.7838805970149254,KXĐ,21.0671755,105.8909874,51.61290322580645,Ngõ 1 ô tô,Phường Thượng Thanh,0
13254,137.0,3.8128358208955224,KXĐ,21.0617106,105.8944872,80.0,Ngõ 1 ô tô,Phường Việt Hưng,0
13255,90.0,3.8417910447761194,KXĐ,21.0558781,105.8669839,52.22222222222222,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13256,58.0,3.8707462686567164,KXĐ,21.0617106,105.8944872,77.58620689655173,Ngõ 1 ô tô,Phường Việt Hưng,0
13257,83.0,3.8997014925373135,KXĐ,21.0674328,105.9179597,90.36144578313252,Ngõ 1 ô tô,Phường Giang Biên,0
13259,140.0,3.9576119402985075,KXĐ,21.0628972,105.8821068,56.785714285714285,Ngõ 1 ô tô,Phường Thượng Thanh,0
13260,60.0,3.9865671641791045,KXĐ,21.0566774,105.8957567,75.0,Ngõ 1 ô tô,Phường Việt Hưng,0
13261,109.0,4.0155223880597015,KXĐ,21.0368376,105.8731963,71.55963302752293,Ngõ 1 ô tô,Phường Long Biên,0
13262,70.0,4.044477611940298,KXĐ,21.0495394,105.8834124,40.0,Ngõ 1 ô tô,Phường Long Biên,0
13263,86.0,4.0734328358208955,KXĐ,21.056117,105.8658584,83.72093023255815,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13264,55.0,4.102388059701493,KXĐ,21.0617671,105.8821839,51.81818181818182,Ngõ 1 ô tô,Phường Thượng Thanh,0
13265,40.0,4.13134328358209,KXĐ,21.06229,105.8981502,80.0,Ngõ 1 ô tô,Phường Việt Hưng,0
13266,50.0,4.160298507462686,KXĐ,21.0574877,105.8870246,56.0,Ngõ 1 ô tô,Phường Thượng Thanh,0
13267,105.0,4.189253731343284,KXĐ,21.0397504,105.9043482,50.95238095238095,Ngõ 1 ô tô,Phường Việt Hưng,0
13268,54.0,4.218208955223881,KXĐ,21.0574877,105.8870246,68.51851851851852,Ngõ 1 ô tô,Phường Thượng Thanh,0
13269,50.0,4.247164179104478,KXĐ,21.056117,105.8658584,48.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13271,100.0,4.305074626865672,KXĐ,21.0436302,105.9066322,53.5,Ngõ 1 ô tô,Phường Việt Hưng,0
13272,63.0,4.334029850746269,KXĐ,21.0674328,105.9179597,75.0,Ngõ 1 ô tô,Phường Giang Biên,0
13273,130.0,4.362985074626866,KXĐ,21.056117,105.8658584,69.23076923076923,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13274,72.0,4.391940298507462,KXĐ,21.0674328,105.9179597,71.52777777777777,Ngõ 1 ô tô,Phường Giang Biên,0
13275,50.0,4.42089552238806,KXĐ,21.0368475,105.9210209,47.6,Ngõ 1 ô tô,Phường Việt Hưng,0
13276,68.0,4.449850746268657,KXĐ,21.056117,105.8658584,45.588235294117645,Ngõ 1 ô tô,Phường Ngọc Thụy,0
13277,46.0,4.478805970149254,KXĐ,21.0406046,105.8745696,46.73913043478261,Ngõ 1 ô tô,Phường Long Biên,0
13280,56.0,4.565671641791045,KXĐ,21.0628972,105.8821068,66.07142857142857,Ngõ 1 ô tô,Phường Thượng Thanh,0
13281,54.0,4.594626865671642,KXĐ,21.0681568,105.8897499,62.96296296296296,Ngõ 1 ô tô,Phường Đức Giang,0
13282,80.0,4.623582089552238,KXĐ,21.0285735,105.9193383,42.875,Ngõ 1 ô tô,Phường Thạch Bàn,0
13283,38.0,4.652537313432836,KXĐ,21.0553105,105.8804085,52.63157894736842,Ngõ 1 ô tô,Phường Thượng Thanh,1
13284,34.0,4.681492537313433,KXĐ,21.0383592,105.9339701,42.64705882352941,Ngõ 1 ô tô,Phường Long Biên,1
13285,49.0,4.71044776119403,Đông Nam,21.0705995,105.8540673,31.632653061224488,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13286,48.0,4.739402985074626,KXĐ,21.0574877,105.8870246,51.04166666666666,Ngõ 1 ô tô,Phường Thượng Thanh,1
13288,38.0,4.797313432835821,KXĐ,21.056117,105.8658584,53.625,Ngõ 1 ô tô,Phường Ngọc Thụy,1
13289,97.0,4.826268656716418,KXĐ,21.029229,105.8852726,62.88659793814433,Ngõ 1 ô tô,Phường Long Biên,1
13290,38.0,4.8552238805970145,Đông Nam,21.0484769,105.877798,100.0,Ngõ 1 ô tô,Phường Long Biên,1
13291,50.0,4.884179104477612,Tây Bắc,21.0574877,105.8870246,36.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
13294,34.0,4.9710447761194025,KXĐ,21.0098329,105.9051712,40.0,Ngõ 1 ô tô,Phường Long Biên,1
13295,60.0,5.0,KXĐ,21.0059693,105.896559,64.0,Ngõ 1 ô tô,Phường Long Biên,0
